ID,English,Chinese_Simplified,French,German,Italian,Polish,Portuguese_Brazil,Russian,Spanish
Brute_Heavyrocket_Name,Heavy Rocket,Heavy Rocket,Roquette lourde,Schwere Rakete,중량 로켓,Ciężka Rakieta,Foguete Pesado,Тяжелая ракета,Cohete pesado
Brute_Heavyrocket_Description,Fire a projectile that heavily damages a target and pushes adjacent tiles.,Fire a projectile that heavily damages a target and pushes adjacent tiles.,Tire un projectile qui inflige des dégâts importants à la cible et pousse les cases adjacentes.,"Feuert ein Projektil, dass ein Ziel schwer beschädigt und Einheiten auf benachbarten Feldern verschiebt.",크게 피해를 입히고 인접한 타일을 밀치는 투사체를 발사합니다. ,"Wystrzeliwuje pocisk, który zadaje znaczne obrażenia celowi i odpycha przylegające pola.",Projétil que causa muito dano ao alvo e empurra espaços adjacentes.,"Выпускает заряд, который наносит большой урон цели и толкает объекты в соседних клетках.",Dispara un proyectil que causa daños graves a un objetivo y empuja a las casillas adyacentes.
Brute_Heavyrocket_Upgrade1,+1 Use,+1 Use,+1 utilisation,+1 Anwendung,횟수 +1,Użycia +1,+1 Uso,+1 применение,+1 uso
Brute_Heavyrocket_Upgrade2,+2 Damage,+2 Damage,+2 aux dégâts,+2 Schaden,피해 +2,Obrażenia +2,+2 de Dano,Урон +2,+2 de daño
Brute_Heavyrocket_A_UpgradeDescription,Increases uses per battle by 1.,Increases uses per battle by 1.,Augmente les utilisations par bataille de 1.,Erhöht Anzahl der Anwendungen pro Kampf um 1.,사용 횟수를 1 늘립니다.,Zwiększa możliwość korzystania z tej broni w bitwie o 1 użycie.,Pode usar mais 1 vez por batalha.,Увеличивает количество применений в бою на 1.,Aumenta los usos por batalla en 1.
Brute_Heavyrocket_B_UpgradeDescription,Increases damage by 2.,Increases damage by 2.,Augmente les dégâts de 2.,Erhöht Schaden um 2.,피해를 2 증가시킵니다. ,Zwiększa obrażenia o 2 pkt.,Aumenta o dano em 2.,Увеличивает урон на 2 ед.,Aumenta el daño en 2.
Brute_Splitshot_Name,Shrapnel Cannon,Shrapnel Cannon,Canon à shrapnel,Schrapnellkanone,유산탄 포,Działo Szrapnelowe,Canhão Estilhaço,Осколочная пушка,Cañón metralla
Brute_Splitshot_Description,Shoot a projectile that damages and pushes the targeted tile and the tiles to its left and right.,Shoot a projectile that damages and pushes the targeted tile and the tiles to its left and right.,"Tire un projectile qui inflige des dégâts à la case visée et la pousse, ainsi que les cases sur sa gauche et sa droite.","Verschießt ein Projektil, das Einheiten auf dem Zielfeld und den Feldern links und rechts davon beschädigt und verschiebt.",피해를 입히고 인접한 타일을 밀치는 투사체를 발사합니다. ,"Wystrzeliwuje pocisk, który zadaje obrażenia celowi i odpycha jego oraz pola po jego lewej i prawej stronie.","Projétil que causa dano e empurra o espaço atingido, além dos espaços à esquerda e direita.","Выпускает заряд, который наносит урон и толкает цели в точке попадания, а также в клетках левее и правее.",Dispara un proyectil que hace daño y empuja a la casilla objetivo y las casillas a su derecha e izquierda.
Brute_Splitshot_Upgrade1,+1 Use,+1 Use,+1 utilisation,+1 Anwendung,횟수 +1,Użycia +1,+1 Uso,+1 применение,+1 uso
Brute_Splitshot_Upgrade2,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Brute_Splitshot_A_UpgradeDescription,Increases uses per battle by 1.,Increases uses per battle by 1.,Augmente les utilisations par bataille de 1.,Erhöht Anzahl der Anwendungen pro Kampf um 1.,사용 횟수를 1 늘립니다.,Zwiększa możliwość korzystania z tej broni w bitwie o 1 użycie.,Pode usar mais 1 vez por batalha.,Увеличивает количество применений в бою на 1.,Aumenta los usos por batalla en 1.
Brute_Splitshot_B_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Brute_Bombrun_Name,Astra Bombs,Astra Bombs,Bombes Astra,Astrabomben,아스트라 폭탄,Nalot Dywanowy,Bombas Astra,Бомбы «Астра»,Bombas Astra
Brute_Bombrun_Description,Leap over any distance dropping a bomb on each tile you pass.,Leap over any distance dropping a bomb on each tile you pass.,"Bondit sur une distance infinie, en larguant une bombe sur chaque case franchie.",Springt eine beliebige Distanz und wirft über jedem übersprungenen Feld eine Bombe ab.,거리와 상관없이 뛰어 넘어가며 지나가는 타일마다 폭탄을 떨굽니다.,"Przelatuje dowolny dystans, a po drodze zrzuca bomby na każde mijane pole.",Salta qualquer distância e lança bombas nos espaços sobrevoados.,"Прыгает на любое расстояние, сбрасывая бомбу на каждую пройденную клетку.",Salta una distancia ilimitada y lanza una bomba sobre cada casilla que se atraviesa.
Brute_Bombrun_Upgrade1,+1 Use,+1 Use,+1 utilisation,+1 Anwendung,횟수 +1,Użycia +1,+1 Uso,+1 применение,+1 uso
Brute_Bombrun_Upgrade2,+2 Damage,+2 Damage,+2 aux dégâts,+2 Schaden,피해 +2,Obrażenia +2,+2 de Dano,Урон +2,+2 de daño
Brute_Bombrun_A_UpgradeDescription,Increases uses per battle by 1.,Increases uses per battle by 1.,Augmente les utilisations par bataille de 1.,Erhöht Anzahl der Anwendungen pro Kampf um 1.,사용 횟수를 1 늘립니다.,Zwiększa możliwość korzystania z tej broni w bitwie o 1 użycie.,Pode usar mais 1 vez por batalha.,Увеличивает количество применений в бою на 1.,Aumenta los usos por batalla en 1.
Brute_Bombrun_B_UpgradeDescription,Increases damage to all tiles by 2.,Increases damage to all tiles by 2.,Augmente les dégâts infligés à toutes les cases de 2.,Erhöht den auf allen Feldern verursachten Schaden um 2.,각 타일에 입히는 피해를 2 증가시킵니다. ,Zwiększa obrażenia zadawane każdemu polu o 2 pkt.,Aumenta dano a todos os espaços em 2.,Увеличивает урон всем клеткам на 2.,Aumenta el daño a todas las casillas en 2.
Brute_Sonic_Name,Hermes Engines,Hermes Engines,Moteurs Hermès,Hermestriebwerke,헤르메스 엔진,Napęd Hermes,Motores Hermes,Двигатели «Гермес»,Motores Hermes
Brute_Sonic_Description,"Dash in a line, pushing adjacent tiles away.","Dash in a line, pushing adjacent tiles away.","Charge en ligne droite, en poussant les cases adjacentes.",Sprintet in gerader Linie und verschiebt Einheiten auf benachbarten Feldern.,돌진해 인접한 타일을 밀칩니다. ,Po aktywacji mech pędzi w linii prostej i odpycha cele na przylegających polach.,Corrida em linha reta que empurra espaços adjacentes.,"Совершает рывок вперед, толкая объекты в соседних клетках в стороны.",Carga en línea y empuja a las casillas adyacentes.
Ranged_Artillerymech_Name,Artemis Artillery,Artemis Artillery,Artillerie Artémis,Artemisgeschütz,아르테미스 포격,Haubica Artemis,Artilharia Artemis,Установка «Артемида»,Artiller. Artemisa
Ranged_Artillerymech_Description,"Powerful artillery strike, damaging a single tile and pushing adjacent tiles.","Powerful artillery strike, damaging a single tile and pushing adjacent tiles.",Puissante attaque d'artillerie endommageant une case unique et poussant les cases adjacentes.,"Mächtiger Artillerieangriff, der auf einem einzelnen Feld Schaden verursacht und Einheiten auf benachbarten Feldern verschiebt.",한 타일에 피해를 입히고 인접한 타일을 밀치는 강력한 포격을 합니다. ,"Wystrzeliwuje potężny ładunek w pojedyncze pole, który odpycha przylegające pola.",Artilharia poderosíssima; causa dano a um espaço e empurra espaços adjacentes.,Мощный артиллерийский удар наносит урон в указанной клетке и толкает цели в соседних.,Un potente ataque artillero que hace daño en una casilla y empuja a las casillas adyacentes.
Ranged_Artillerymech_Upgrade1,Buildings Immune,Buildings Immune,Bâtiments immunisés,Gebäudeschutz,빌딩 면역,Odporne Budynki,Estruturas Imunes,Здания: иммун.,Edificios inmunes
Ranged_Artillerymech_Upgrade2,+2 Damage,+2 Damage,+2 aux dégâts,+2 Schaden,피해 +2,Obrażenia +2,+2 de Dano,Урон +2,+2 de daño
Ranged_Artillerymech_A_UpgradeDescription,This attack will no longer damage Grid Buildings.,This attack will no longer damage Grid Buildings.,Cette attaque n'endommage plus les bâtiments du Réseau.,Dieser Angriff beschädigt keine Netzgebäude mehr.,전력망 빌딩에 피해를 입히지 않습니다. ,Atak nie będzie już powodował uszkodzeń budynków Sieci Zasilania.,Este ataque deixa de causar dano a Estruturas da Rede.,Эта атака больше не наносит урон инфраструктурным зданиям.,Este ataque ya no hará daño a los edificios de la red.
Ranged_Artillerymech_B_UpgradeDescription,Increases damage by 2.,Increases damage by 2.,Augmente les dégâts de 2.,Erhöht Schaden um 2.,피해를 2 증가시킵니다. ,Zwiększa obrażenia o 2 pkt.,Aumenta o dano em 2.,Увеличивает урон на 2 ед.,Aumenta el daño en 2.
Ranged_Rockthrow_Name,Rock Accelerator,Rock Accelerator,Accélérateur de rochers,Felsenkatapult,암석 가속기,Akcelerator Skał,Acelerador Rochoso,Ускоритель камней,Acelerador rocas
Ranged_Rockthrow_Description,"Launch a rock at a tile, pushing adjacent tiles.","Launch a rock at a tile, pushing adjacent tiles.","Lance un rocher sur une case, ce qui pousse les cases adjacentes.",Schleudert einen Felsen auf ein Feld und verschiebt Einheiten auf benachbarten Feldern.,바위를 타일에 발사해 인접 타일을 밀칩니다. ,"Wystrzeliwuje we wskazane pole skałę, która odpycha przylegające pola.",Lança uma rocha em um espaço e empurra os adjacentes.,"Выпускает камень в указанную клетку, толкая цели в соседних.",Lanza una roca a una casilla y empuja a las casillas adyacentes.
Ranged_Rockthrow_Upgrade1,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Ranged_Rockthrow_A_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Ranged_Defensestrike_Name,Cluster Artillery,Cluster Artillery,Batterie d'artillerie,Streurakete,자탄 포격,Pocisk Kartaczowy,Artilharia Frag.,Кассетная артиллерия,Artillería racimo
Ranged_Defensestrike_Description,Protect a tile by damaging and pushing adjacent tiles.,Protect a tile by damaging and pushing adjacent tiles.,Protège une case en endommageant et en poussant les cases adjacentes.,"Schützt ein Feld, indem sie Einheiten auf benachbarten Feldern beschädigt und verschiebt.",인접한 타일에 피해를 주고 밀쳐 타일을 보호합니다. ,"Wystrzeliwuje pocisk, który odpycha pola przylegające do wskazanego jako cel.",Protege um espaço. Empurra e causa dano aos espaços adjacentes.,"Защищает указанную клетку, нанося урон целям в соседних клетках и толкая их.",Protege una casilla haciendo daño y empujando a las casillas adyacentes.
Ranged_Defensestrike_Upgrade1,Buildings Immune,Buildings Immune,Bâtiments immunisés,Gebäudeschutz,빌딩 면역,Odporne Budynki,Estruturas Imunes,Здания: иммун.,Edificios inmunes
Ranged_Defensestrike_Upgrade2,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Ranged_Defensestrike_A_UpgradeDescription,This attack will no longer damage Grid Buildings.,This attack will no longer damage Grid Buildings.,Cette attaque n'endommage plus les bâtiments du Réseau.,Dieser Angriff beschädigt keine Netzgebäude mehr.,전력망 빌딩에 피해를 입히지 않습니다. ,Atak nie będzie już powodował uszkodzeń budynków Sieci Zasilania.,Este ataque deixa de causar dano a Estruturas da Rede.,Эта атака больше не наносит урон инфраструктурным зданиям.,Este ataque ya no hará daño a los edificios de la red.
Ranged_Defensestrike_B_UpgradeDescription,Increases damage to adjacent tiles by 1.,Increases damage to adjacent tiles by 1.,Augmente les dégâts infligés aux cases adjacentes de 1.,Erhöht den auf allen benachbarten Feldern verursachten Schaden um 1.,인접한 타일에 입히는 피해를 1 증가시킵니다. ,Zwiększa obrażenia zadawane przylegającym polom o 1 pkt.,Aumenta dano aos espaços adjacentes em 1.,Увеличивает урон соседним клеткам на 1.,Aumenta el daño a las casillas adyacentes en 1.
Ranged_Rocket_Name,Rocket Artillery,Rocket Artillery,Artillerie lance-roquettes,Raketengeschütz,로켓 포격,Pocisk Rakietowy,Artilharia Foguete,Реактивная артиллерия,Cohete artillería
Ranged_Rocket_Description,Fires a pushing artillery and creates Smoke behind the shooter.,Fires a pushing artillery and creates Smoke behind the shooter.,Artillerie qui pousse et génère des fumigènes derrière le tireur.,Feuert eine verschiebende Artilleriesalve und erzeugt Rauch hinter dem Schützen.,밀치는 포격을 하며 후방에 연막을 생성합니다. ,"Wystrzeliwuje pocisk, który odpycha i tworzy chmurę dymu za strzelającym.",Artilharia que empurra e gera Fumaça atrás do atirador.,Выпускает толкающий заряд и создает дымовую завесу позади стрелка.,Dispara un proyectil que empuja y genera humo detrás de quien lo lanza.
Ranged_Rocket_Upgrade1,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Ranged_Rocket_Upgrade2,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Ranged_Rocket_A_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Ranged_Rocket_B_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Ranged_Ignite_Name,Vulcan Artillery,Vulcan Artillery,Artillerie vulcan,Vulkangeschütz,불칸 포격,Haubica Wulkan,Artilharia Vulcão,Установка «Вулкан»,Artiller. Vulcano
Ranged_Ignite_Description,Light the target on Fire and push adjacent tiles.,Light the target on Fire and push adjacent tiles.,Met le feu à la cible et pousse les cases adjacentes.,Steckt das Ziel in Brand und verschiebt Einheiten auf benachbarten Feldern.,불을 붙이며 인접한 타일을 밀칩니다. ,Podpala cel i odpycha przylegające pola.,Põe Fogo no alvo e empurra espaços adjacentes.,Поджигает цель и толкает цели в соседних клетках.,Prende fuego al objetivo y empuja a las casillas adyacentes.
Ranged_Ignite_Upgrade1,Backburn,Backburn,Brûlure arrière,Nachbrenner,후폭풍,Wsteczny Płomień,Costas Quentes,Обратная тяга,Fuego es.
Ranged_Ignite_Upgrade2,+2 Damage,+2 Damage,+2 aux dégâts,+2 Schaden,피해 +2,Obrażenia +2,+2 de Dano,Урон +2,+2 de daño
Ranged_Ignite_A_UpgradeDescription,Light the tile behind the Mech on Fire.,Light the tile behind the Mech on Fire.,Met le feu à la case se trouvant derrière le Mecha.,Steckt das Feld hinter dem Mech in Brand.,발사 시 메크 뒷 타일에 불을 붙입니다. ,Podpala pole za mechem.,Põe Fogo no espaço atrás do Meka.,Поджигает клетку позади меха.,Prende fuego a la casilla detrás del mech.
Ranged_Ignite_B_UpgradeDescription,Adds 2 damage to targeted tiles.,Adds 2 damage to targeted tiles.,Ajoute 2 points de dégâts aux cases ciblées.,Verursacht 2 Schaden auf benachbarten Feldern.,목표 타일에 입히는 피해를 2 증가시킵니다. ,Zwiększa obrażenia zadawane na wskazanych polach o 2 pkt.,Adiciona 2 de dano aos espaços atingidos.,Наносит 2 ед. урона во всех пораженных клетках.,Añade 2 de daño a las casillas objetivo.
Ranged_ScatterShot_Name,Micro-Artillery,Micro-Artillery,Micro-artillerie,Mikrogeschütz,소형-포격,Katiusza,Microartilharia,Микроартиллерия,Microartillería
Ranged_ScatterShot_Description,Artillery with potential to launch multiple small projectiles.,Artillery with potential to launch multiple small projectiles.,Artillerie ayant le potentiel de tirer un grand nombre de projectiles de petite taille.,Feuert mehrere kleine Projektile.,다수의 작은 투사체를 발사하는 포격입니다. ,System mogący potencjalnie wystrzelić wiele małych pocisków.,Artilharia com o poder de disparar vários miniprojéteis.,"Артиллерийская установка, способная выпускать множество маленьких зарядов.",Un arma de artillería que puede lanzar varios proyectiles pequeños.
Ranged_ScatterShot_Upgrade1,+2 Tiles,+2 Tiles,+2 cases,+2 Felder,타일 +2,Pola +2,+2 Espaços,+2 клетки,+2 casillas
Ranged_ScatterShot_Upgrade2,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Ranged_ScatterShot_A_UpgradeDescription,Add additional missiles to hit adjacent tiles.,Add additional missiles to hit adjacent tiles.,Tire des projectiles supplémentaires pour toucher les cases adjacentes.,"Feuert zusätzliche Raketen, die benachbarte Felder treffen.",추가 미사일을 발사해 인접 타일을 타격합니다. ,"Dodaje pociski, które uderzają w przylegające pola.",Adiciona mísseis que atingem espaços adjacentes.,Дополнительные заряды поражают соседние клетки.,Añade misiles adicionales que impactan en casillas adyacentes.
Ranged_ScatterShot_B_UpgradeDescription,Increases damage to all tiles by 1.,Increases damage to all tiles by 1.,Augmente les dégâts infligés à toutes les cases de 1.,Erhöht den auf allen Feldern verursachten Schaden um 1.,타일마다 피해를 1 증가시킵니다. ,Zwiększa obrażenia zadawane każdemu polu o 1 pkt.,Aumenta dano a todos os espaços em 1.,Увеличивает урон всем клеткам на 1.,Aumenta el daño a todas las casillas en 1.
Ranged_BackShot_Name,Aegon Mortar,Aegon Mortar,Mortier Aegon,Aegon-Mörser,아에곤 포격,Moździerz Rex,Morteiro Aegon,Гаубица «Эгон»,Mortero Aegon
Ranged_BackShot_Description,"Deals damage to two tiles, pushing one forwards and one backwards.","Deals damage to two tiles, pushing one forwards and one backwards.","Inflige des dégâts à 2 cases, en poussant l'une vers l'arrière tout en attirant l'autre vers l'avant.","Verursacht Schaden auf zwei Feldern und verschiebt eine Einheit vorwärts, die andere rückwärts.","두 타일에 피해를 주고, 각각 앞뒤로 밀칩니다. ","Zadaje obrażenia dwóm polom i odpycha jedno wprzód, a drugie wstecz.",Causa dano a dois espaços; empurra um para frente e outro para trás.,"Наносит урон двум клеткам, толкая цель в одной из них вперед, а в другой назад.",Hace daño en dos casillas y empuja una hacia delante y otra hacia atrás.
Ranged_BackShot_Upgrade1,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Ranged_BackShot_Upgrade2,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Ranged_BackShot_A_UpgradeDescription,Increases damage to both tiles by 1.,Increases damage to both tiles by 1.,Augmente les dégâts infligés aux 2 cases de 1.,Erhöht den auf beiden Feldern verursachten Schaden um 1.,각 타일에 피해를 1 증가시킵니다. ,Zwiększa obrażenia zadawane obu polom o 1 pkt.,Aumenta dano aos dois espaços em 1.,Увеличивает урон в обеих клетках на 1.,Aumenta el daño a ambas casillas en 1.
Ranged_BackShot_B_UpgradeDescription,Increases damage to both tiles by 1.,Increases damage to both tiles by 1.,Augmente les dégâts infligés aux 2 cases de 1.,Erhöht den auf beiden Feldern verursachten Schaden um 1.,각 타일에 피해를 1 증가시킵니다. ,Zwiększa obrażenia zadawane obu polom o 1 pkt.,Aumenta dano aos dois espaços em 1.,Увеличивает урон в обеих клетках на 1.,Aumenta el daño a ambas casillas en 1.
Ranged_Ice_Name,Cryo-Launcher,Cryo-Launcher,Lanceur cryogénique,Kryowerfer,빙결-발사기,Kriowyrzutnia,Criogelador,Криоустановка,Lanz. criogén.
Ranged_Ice_Description,Freeze yourself and the target.,Freeze yourself and the target.,"Vous gèle vous, ainsi que la cible.",Friert sich selbst und das Ziel ein.,목표와 자신을 얼립니다. ,Zamraża mecha i cel.,Congela você e o alvo.,Замораживает стрелка и цель.,Te congela a ti y al objetivo.
Ranged_SmokeBlast_Name,Smoke Mortar,Smoke Mortar,Mortier à fumigènes,Rauchmörser,연막 포격 ,Moździerz Dymny,Morteiro Fumaça,Дымовая мортира,Mortero humo
Ranged_SmokeBlast_Description,Artillery shot that applies Smoke and pushes two adjacent tiles.,Artillery shot that applies Smoke and pushes two adjacent tiles.,Arme tirant des fumigènes et poussant deux cases adjacentes.,"Artillerieangriff, der Rauch verursacht und Einheiten auf zwei benachbarten Feldern verschiebt.",인접한 두 타일을 밀치고 연막을 뿌리는 포격입니다. ,"Wystrzeliwuje pocisk artyleryjski, który wywołuje dym i odpycha dwa przylegające pola.",Artilharia que aplica Fumaça e empurra dois espaços adjacentes.,"Артиллерийская установка, которая создает дымовую завесу и толкает цели в двух соседних клетках.",Un disparo de artillería que genera humo y empuja a dos casillas adyacentes.
Ranged_Fireball_Name,Burning Mortar,Burning Mortar,Mortier incendiaire,Feuermörser,화염 포격 ,Moździerz Ogniowy,Morteiro Flamejante,Зажигательная мортира,Mort. ardiente
Ranged_Fireball_Description,Artillery attack that sets 5 tiles on Fire.,Artillery attack that sets 5 tiles on Fire.,Attaque d'artillerie mettant le feu à 5 cases.,"Artillerieangriff, der 5 Felder in Brand steckt.",다섯 타일에 불 붙이는 포격입니다. ,"Wystrzeliwuje pocisk artyleryjski, który podpala 5 pól.",Artilharia que põe fogo a 5 espaços.,"Артиллерийская установка, которая поджигает пять клеток.",Un ataque de artillería que prende fuego a 5 casillas.
Ranged_Fireball_Upgrade1,No Self Damage,No Self Damage,Pas de dégâts à soi,Kein Eigenschaden,자가피해 없음,Bezpieczne w użyciu,Sem Dano a Si,Нет урона себе,No se hace daño a sí mismo
Ranged_Fireball_A_UpgradeDescription,This attack will no longer damage the Mech that uses it.,This attack will no longer damage the Mech that uses it.,Cette attaque n'inflige plus de dégâts au Mecha qui l'utilise.,Dieser Angriff beschädigt nicht länger den ausführenden Mech.,사용하는 메크가 더 이상 피해 입지 않습니다. ,"Atak nie będzie już wywoływał obrażeń u mecha, który z korzysta z tej broni.",Este ataque não causará dano ao Meka que o usar.,Эта атака больше не наносит урон самому меху.,Este ataque ya no hará daño al mech que lo emplea.
Ranged_RainingVolley_Name,Raining Death,Raining Death,Pluie de feu,Todesregen,쏟아지는 죽음 ,Deszcz Śmierci,Chuva Mortífera,Смертоносный дождь,Lluvia mortal
Ranged_RainingVolley_Description,A dangerous projectile that damages everything it passes.,A dangerous projectile that damages everything it passes.,Dangereux projectile infligeant des dégâts partout où il passe.,"Ein gefährliches Projektil, das allem in seiner Flugbahn Schaden zufügt.",지나가는 모든 대상에 피해를 입히는 위험한 투사체입니다. ,"Wystrzeliwuje niebezpieczny pocisk, który zadaje obrażenia wszystkiemu po drodze.",Projétil perigoso que causa dano a tudo por onde passa.,"Разрушительный снаряд, наносящий урон всем, сквозь кого проходит.",Un peligroso proyectil que hace daño en todas las casillas que atraviesa.
Ranged_RainingVolley_Upgrade1,Buildings Immune,Buildings Immune,Bâtiments immunisés,Gebäudeschutz,빌딩 면역,Odporne Budynki,Estruturas Imunes,Здания: иммун.,Edificios inmunes
Ranged_RainingVolley_Upgrade2,+1 Damage Each,+1 Damage Each,+1 aux dégâts à tous,Je +1 Schaden,서로 피해 +1,Obrażenia +1,+1 de Dano em Cada,Урон всем +1,+1 de daño a todos
Ranged_RainingVolley_A_UpgradeDescription,This attack will no longer damage Grid Buildings.,This attack will no longer damage Grid Buildings.,Cette attaque n'endommage plus les bâtiments du Réseau.,Dieser Angriff beschädigt keine Netzgebäude mehr.,공격이 전력망 건물에 피해를 입히지 않습니다. ,Atak nie będzie już powodował uszkodzeń budynków Sieci Zasilania.,Este ataque deixa de causar dano a Estruturas da Rede.,Эта атака больше не наносит урон инфраструктурным зданиям.,Este ataque ya no hará daño a los edificios de la red.
Ranged_RainingVolley_B_UpgradeDescription,Increases damage to self and targets by 1.,Increases damage to self and targets by 1.,Augmente les dégâts infligés à soi-même et aux cibles de 1.,Erhöht den sich selbst und Zielen zugefügten Schaden um 1.,자신과 목표에 주는 피해를 1 증가시킵니다. ,Zwiększa obrażenia zadawane sobie i celom o 1 pkt.,Aumenta dano a si e aos alvos em 1.,Увеличивает урон себе и целям на 1.,Aumenta el daño a sí mismo y a los objetivos en 1.
Ranged_Wide_Name,Heavy Artillery,Heavy Artillery,Artillerie lourde,Schweres Geschütz,중량 포격,Ciężka Haubica,Artilharia Pesada,Тяжелая артиллерия,Artiller. pesada
Ranged_Wide_Description,Powerful attack that damages a large area.,Powerful attack that damages a large area.,Puissante attaque infligeant des dégâts dans une large zone.,"Mächtiger Angriff, der in einem großen Gebiet Schaden verursacht.",큰 범위에 피해를 입히는 강력한 공격입니다. ,"Wystrzeliwuje potężny pocisk, który zadaje obrażenia na znacznym obszarze.",Poderoso ataque que causa dano a uma grande área.,"Мощная атака, наносящая урон в большой области.",Un potente ataque que hace daño en un área grande.
Ranged_Wide_Upgrade1,+1 Use,+1 Use,+1 utilisation,+1 Anwendung,횟수 +1,Użycia +1,+1 Uso,+1 применение,+1 uso
Ranged_Wide_Upgrade2,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Ranged_Wide_A_UpgradeDescription,Increases uses per battle by 1.,Increases uses per battle by 1.,Augmente les utilisations par bataille de 1.,Erhöht Anzahl der Anwendungen pro Kampf um 1.,사용 횟수를 1 늘립니다.,Zwiększa możliwość korzystania z tej broni w bitwie o 1 użycie.,Pode usar mais 1 vez por batalha.,Увеличивает количество применений в бою на 1.,Aumenta los usos por batalla en 1.
Ranged_Wide_B_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 늘립니다.,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Ranged_Dual_Name,Gemini Missiles,Gemini Missiles,Missiles Gemini,Gemini-Raketen,제미니 미사일,Rakiety Gemini,Mísseis Gemini,Установка «Близнецы»,Misiles Géminis
Ranged_Dual_Description,"Launch two missiles, damaging and pushing two targets","Launch two missiles, damaging and pushing two targets",Lance 2 missiles qui endommagent et poussent 2 cibles.,"Verschießt zwei Raketen, die zwei Zielen Schaden zufügen und sie verschieben.",두 목표를 밀치고 피해를 주는 미사일을 발사합니다. ,"Wystrzeliwuje dwie rakiety, które zadają obrażenia dwóm celom i odpychają je.",Lança dois mísseis; causam dano e empurram dois alvos.,"Выпускает две ракеты, которые наносят урон двум целям и толкают их.",Lanza dos misiles que hacen daño y empujan a dos objetivos.
Ranged_Dual_Upgrade1,+1 Use,+1 Use,+1 utilisation,+1 Anwendung,횟수 +1,Użycia +1,+1 Uso,+1 применение,+1 uso
Ranged_Dual_Upgrade2,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Ranged_Dual_A_UpgradeDescription,Increases uses per battle by 1.,Increases uses per battle by 1.,Augmente les utilisations par bataille de 1.,Erhöht Anzahl der Anwendungen pro Kampf um 1.,사용 횟수를 1 늘립니다.,Zwiększa możliwość korzystania z tej broni w bitwie o 1 użycie.,Pode usar mais 1 vez por batalha.,Увеличивает количество применений в бою на 1.,Aumenta los usos por batalla en 1.
Ranged_Dual_B_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 늘립니다.,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Science_Pullmech_Name,Attraction Pulse,Attraction Pulse,Impulsion d'attraction,Traktionsimpuls,인력 파동 ,Fale Przyciągające,Pulso Atrator,Притягивающий импульс,Pulso atracción
