ID,English,Chinese_Simplified,French,German,Italian,Polish,Portuguese_Brazil,Russian,Spanish
Order_NPC,NPC Actions,NPC Actions,Actions des PNJ,NSC-Aktionen,NPC 행동,Strony niezależne,Ações de PNJ,Действия независимых юнитов,Acciones de PNJ
Order_NPC_Bots,NPC Bot Actions,NPC Bot Actions,Actions des PNJ robots,NSC-Bot-Aktionen,NPC 봇 행동,Boty niezależne,Ações de Bot PNJ,Действия независимых ботов,Acciones de bots PNJ
Order_Emerge,Enemies Emerge,Enemies Emerge,Ennemis émergeant,Gegner erscheinen,적 출현,Wyjście spod ziemi,Inimigos Surgem,Появление противников,Enemigos que emergen
Order_Env,Environment,Environment,Environnement,Umgebung,환경,Środowisko,Cenário,Окружающая среда,Efectos ambientales
Order_Smoke,Storm Smoke,Storm Smoke,Tempête de fumigènes,Sturmrauch,연막 폭풍,Dym,Fumaça-tempestade,Электрический дым,Humo de tormentas
Deploying_Mech,Deploying $1,Deploying $1,Déploiement : $1,$1 wird eingesetzt,$1 배치,Rozmieszczanie: $1,Mobilizando $1,Десантируется $1,Desplegar $1
Deploying_Instructions,Select a location in the yellow Drop Zone,Select a location in the yellow Drop Zone,Choisissez un point dans la zone de largage jaune.,Wähle einen Zielort in der gelben Startzone.,낙하 가능 장소 중 배치 장소 선택,Wybierz pole w strefie zrzutu.,Escolha um local na Área de Mobilização amarela.,Выберите клетку в желтой зоне высадки,Elige una ubicación en la zona de descenso amarilla.
Deploying_Complete,Deployment Complete,Deployment Complete,Déploiement terminé,Aufstellung abgeschlossen,배치 완료,Rozmieszczanie ukończone,Mobilização Concluída,Высадка завершена,Despliegue completado
Deploying_Confirm,You may change your placements before confirming,You may change your placements before confirming,Vous pouvez modifier vos placements avant de confirmer.,Du kannst deine Startplatzierung vor dem Bestätigen ändern.,확정 전까지 배치를 변경할 수 있습니다.,Możesz jeszcze zmienić wybrane miejsca zrzutu.,É possível mudar os posicionamentos antes de confirmar.,"Вы можете изменить расположение, прежде чем продолжать.",Puedes cambiar las ubicaciones antes de confirmar.
Combat_Deployment,DEPLOYMENT,DEPLOYMENT,DÉPLOIEMENT,AUFSTELLUNG,배치,ROZMIESZCZANIE,MOBILIZAR,ВЫСАДКА,DESPLIEGUE
Deploy_Remaining,Remaining Units:,Remaining Units:,Unités restantes :,Einheiten übrig:,남은 유닛:,Pozostałe jednostki:,Unidades Restantes:,Осталось:,Unidades restantes:
Button_Deployment_Done,CONFIRM,CONFIRM,CONFIRMER,BESTÄTIGEN,확인,POTWIERDŹ,CONFIRMAR,ПОДТВЕРДИТЬ,CONFIRMAR
Button_Button_Pawnlist, Unit List, Unit List, Liste des unités, Einheitenliste, 유닛 목록, Lista jednostek, Lista de Unidades, Список юнитов, Lista de unidades
Button_Button_Objectives,Bonus Objectives ,Bonus Objectives ,Objectifs bonus ,Bonusziele ,추가 목표,Zadania dodatkowe ,Objetivos Bônus ,Дополнительные задачи ,Objetivos de bonificación 
Skip_Units,You still have units that can act. They will lose their turn.,You still have units that can act. They will lose their turn.,"Vous avez encore des unités pouvant agir. Si vous confirmez, elles perdront leur tour.","Du hast noch Einheiten, die handeln können. Sie verlieren sonst ihre Runde.",행동할 수 있는 유닛이 남아 있습니다. 턴을 마치면 행동력을 잃게 됩니다.,Niektóre jednostki wciąż mogą wykonać akcję.,Ainda há unidades para agir. Elas passarão o turno.,"У вас еще остались юниты, способные действовать. Их ход пропадет впустую.",Todavía te quedan unidades que pueden actuar y perderán el turno.
Skip_Units_Title,End Turn,End Turn,Fin du tour,Runde beenden,턴 종료,Skończ turę,Encerrar Turno,Закончить ход,Acabar el turno
Reset_Turn,Go back in time to the start of your turn?\n\nPower limitations means you can only do this once per battle.,Go back in time to the start of your turn?\n\nPower limitations means you can only do this once per battle.,"Revenir au début du tour ?\n\nL'énergie n'étant pas illimitée, vous ne pouvez le faire qu'une fois par bataille.",Möchtest du in der Zeit zurück an den Anfang deiner Runde springen?\n\nDies ist durch die Beschränkung nur einmal pro Kampf möglich.,턴의 처음으로 돌아가시겠습니까?\n\n전력의 제한으로 전투 중 한 번만 사용 가능합니다.,"Czy chcesz wrócić do początku twojej tury?\n\nOgraniczenia mocy sprawiają, że możesz skorzystać z tej opcji tylko raz na bitwę.","Quer voltar no tempo até o começo do turno?\n\nPor conta das limitações de Energia, só é possível fazer isso uma vez por batalha.",Вернуться на начало хода?\n\nВозможно только один раз за бой из-за высокого расхода энергии.,"¿Quieres volver atrás en el tiempo para ir al principio del turno?\n\nPor limitaciones de energía, solo se puede hacer una vez por batalla."
Reset_TurnExtra,Go back in time to the start of your turn?\n\nYour 'Temporal Reset' Pilot means you can do this twice this battle.,Go back in time to the start of your turn?\n\nYour 'Temporal Reset' Pilot means you can do this twice this battle.,"Revenir au début du tour ?\n\nGrâce à votre pilote ""Réinitialisation temporaire"", vous pouvez le faire 2 fois au cours de cette bataille.","Möchtest du in der Zeit zurück an den Anfang deiner Runde springen?\n\nDein Pilot mit der Fähigkeit ""Zeitsprung"" ermöglicht es dir, diese Fähigkeit zweimal im Kampf einzusetzen.",턴의 처음으로 돌아가시겠습니까?\n\n'시간축 초기화' 조종사로 인해 전투 중 두 번 사용 가능합니다.,Czy chcesz wrócić do początku twojej tury?\n\nDzięki pilotowi z Resetem Czasu możesz skorzystać z tej opcji dwa razy na bitwę.,"Quer voltar no tempo até o começo do turno?\n\nO Piloto ""Reinício Temporal"" pode fazer isso duas vezes por batalha.",Вернуться на начало хода?\n\nСпособность «Темпоральный откат» позволяет сделать это дважды за бой.,¿Quieres volver atrás en el tiempo para ir al principio del turno?\n\nTu piloto con reinicio temporal te permite hacerlo dos veces esta batalla.
Reset_TurnFinal,Go back in time to the start of your turn?\n\nYou only have one Reset remaining.,Go back in time to the start of your turn?\n\nYou only have one Reset remaining.,Revenir au début du tour ?\n\nIl ne vous reste qu'une seule réinitialisation.,"Möchtest du in der Zeit zurück an den Anfang deiner Runde springen?\n\nDu kannst ""Zeitsprung"" nur noch einmal nutzen.",턴의 처음으로 돌아가시겠습니까?\n\n리셋 기회가 한 번 남았습니다.,Czy chcesz wrócić do początku twojej tury?\n\nMasz jeszcze 1 reset do wykorzystania.,Quer voltar no tempo até o começo do turno?\n\nSó resta um Reinício.,Вернуться на начало хода?\n\nУ вас осталось одно применение.,¿Quieres volver atrás en el tiempo para ir al principio del turno?\n\nSolo te queda un reinicio.
Reset_Turn_Title,Reset Time,Reset Time,Réinitialisation du temps,Zeit zurücksetzen,시간 리셋,Zresetuj turę,Reiniciar Tempo,Сбросить время,Reiniciar tiempo
Reset_TurnExtra_Title,Reset Time,Reset Time,Réinitialisation du temps,Zeit zurücksetzen,시간 리셋,Zresetuj turę,Reiniciar Tempo,Сбросить время,Reiniciar tiempo
Reset_TurnFinal_Title,Reset Time,Reset Time,Réinitialisation du temps,Zeit zurücksetzen,시간 리셋,Zresetuj turę,Reiniciar Tempo,Сбросить время,Reiniciar tiempo
Button_EndTurn,End Turn,End Turn,Fin du tour,Runde beenden,턴 종료,Skończ turę,Encerrar Turno,Закончить ход,Acabar el turno
Button_Undo,UNDO \nMOVE,UNDO \nMOVE,ANNULER LE\nDÉPLACEMENT,BEWEGUNG\nRÜCKGÄNGIG,이동\n취소,COFNIJ \nRUCH,DESFAZER\nJOGADA,ОТМЕНИТЬ\nДВИЖЕНИЕ,DESHACER \nMOVIMIENTO
Button_UndoTurn,RESET TURN,RESET TURN,RÉINIT. DU TOUR,RUNDE ZURÜCKSETZEN,턴 리셋,ZRESETUJ TURĘ,REINICIAR TURNO,СБРОСИТЬ ХОД,REINICIAR
Button_UndoTurnUsed,RESET USED,RESET USED,RÉINIT. UTILISÉE,ZURÜCKSETZEN GENUTZT,리셋 사용함,RESET UŻYTY,USOU REINÍCIO,СБРОС ИСПОЛЬЗОВАН,UTILIZADO
Active_Units,Active Units: ,Active Units: ,Unités actives : ,Aktive Einheiten: ,움직일 수 있는 유닛: ,Aktywne jednostki: ,Unidades Ativas: ,Активные юниты: ,Unidades activas: 
Objective_EnemyRetreat,Victory in,Victory in,Victoire dans,Sieg in,승리까지 ,Tury do zwycięstwa:,Vitória em,Ходов до победы:,Victoria en
Objective_EnemyRetreat2,turns,turns,tours,Runden,턴, ,turnos,,turnos
Objective_EnemyRetreat3,turn,turn,tour,Runde,턴, ,turno,,turno
Button_Editor_Exit,EDIT MAP,EDIT MAP,ÉDITER LA CARTE,KARTE BEARBEITEN,맵 편집,EDYTUJ PLANSZĘ,EDITAR MAPA,РЕДАКТИРОВАТЬ КАРТУ,EDITAR MAPA
Button_Done_Testing,DONE TESTING,DONE TESTING,TEST TERMINÉ,TEST ABGESCHLOSSEN,테스트 종료,ZAKOŃCZ TESTY,TESTE CONCLUÍDO,ЗАВЕРШИТЬ ИСПЫТАНИЯ,PRUEBAS ACABADAS
Disarm_Info,[ Right Click ]\nor\n[ $1 ]\nto Disarm,[ Right Click ]\nor\n[ $1 ]\nto Disarm,[ Clic droit ]\nou\n[ $1 ]\npour désarmer,[ Rechtsklick ]\noder\n[ $1 ]\nzum Entwaffnen,[ 오른쪽 클릭 ]\n으로\n[ $1 ]\n사용 해제,Dezaktywacja:\n[ RPM ]\nlub\n[ $1 ],[ Botão Direito ]\nou\n[ $1 ]\npara Desarmar,Отключить:\n[ ПКМ ]\nили\n[ $1 ],[Clic derecho]\no\n[$1]\npara desarme
Skill_Passive,PASSIVE,PASSIVE,PASSIVE,PASSIV,패시브,PASYWNA,PASSIVA,УСИЛЕНИЕ,PASIVA
Skill_ClassAny,Any,Any,Toutes,Beliebig,범용,Dowolna,Geral,Любой,Cualquiera
Skill_ClassTechnoVek,Cyborg,Cyborg,Cyborg,Cyborg,사이보그,Cyborg,Ciborgue,Киборг,Cíborg
Skill_ClassPassive,Passive,Passive,Passive,Passiv,패시브,Pasywna,Passiva,Усиление,Pasiva
Skill_ClassPrime,Prime,Prime,Principale,Prime,프라임,Goliat,Prime,Особый,Excelso
Skill_ClassDeath,On Death,On Death,En mourant,Bei Tod,사망시,Po śmierci,Ao Morrer,При смерти,Al morir
Skill_ClassBrute,Brute,Brute,Brute,Sturm,브루트,Brutal,Brutal,Силовой,Bruto
Skill_ClassRanged,Ranged,Ranged,Distance,Fernkampf,포격,Dystans,Alcance,Стрелковый,A distancia
Skill_ClassScience,Science,Science,Science,Wissenschaft,과학,Nauka,Ciência,Наука,De ciencia
Skill_ClassEnemy,Enemy,Enemy,Ennemi,Gegner,적,Wróg,Inimigo,Вражеское,Enemigo
Skill_ClassString,$1 Class Weapon,$1 Class Weapon,Arme de classe $1,Waffenklasse $1,$1 클래스 무기,Klasa broni: $1,Arma Classe $1,Класс оружия: $1,Arma de clase $1
Skill_ClassPassString,Passive Effect,Passive Effect,Effet passif,Passiver Effekt,패시브 효과,Efekt pasywny,Efeito Passivo,Пассивный эффект,Efecto pasivo
Skill_Damage,Damage: ,Damage: ,Dégâts : ,Schaden: ,피해:,Obrażenia: ,Dano: ,Урон: ,Daño: 
Skill_SelfDamage,Self-Damage: ,Self-Damage: ,Dégâts à soi-même : ,Eigenschaden: ,자가피해:,Samookaleczenie: ,Autodano: ,Урон себе: ,Daño a sí mismo: 
Skill_Limited,Uses per battle: ,Uses per battle: ,Utilisations par bataille : ,Anwendungen pro Kampf: ,전투당 사용가능 횟수:,Limit na bitwę: ,Usos por luta: ,Применений за бой: ,Usos por batalla: 
Skill_WrongClass, No matching Mech class. \n 1 Power penalty applies., No matching Mech class. \n 1 Power penalty applies., Aucune classe de Mecha correspondante. \n Coût : +1 point de puissance par utilisation., Keine passende Mechklasse.\n1 Energie Abzug.,메크 클래스가 다릅니다. \n전력 패널티가 1 적용됩니다., Brak pasującej klasy mecha.\nWymagany dodatkowy 1 pkt. mocy., Classe Meka não é compatível.\nAplica-se penalidade de 1 Energia., Неподходящий класс меха.\nДоп. расход 1 ед. энергии., No es un mech de la clase apropiada.\nSe aplica una penalización de 1 de energía.
Skill_CyborgOnly,Non-Cyborg Weapon,Non-Cyborg Weapon,Arme autre que pour Cyborg,Nicht-Cyborg-Waffe,비-사이보그 무장,Nie dla Cyborgów,Arma Não-Ciborgue,Оружие не для киборга,Arma no cíborg
Pilot_Special,Special,Special,Spécial,Spezial,특수능력,Zdolność spec.,Especial,Спецспособность,Especial
Pilot_PowerReq,Requires $1 power,Requires $1 power,Nécessite une puissance de $1,Braucht $1 Energie,$1 전력 필요,Wymagana moc: $1,Requer $1 de energia,Требует $1 ед. энергии,Requiere $1 de energía
Pilot_Powered,Powered,Powered,Alimenté,Aktiviert,능력 켜짐,Zasilany,Energizado,Есть питание,Eléctrico
Pilot_None,None,None,Aucun,Keine,없음,Brak,Nenhum,Нет,Ninguno
Pilot_Max,Max Level,Max Level,Niveau max,Max. Stufe,최대 레벨,Maks. poziom,Nível Máx.,Максимальный уровень,Nivel máximo
Pilot_XP,$1 / $2 xp,$1 / $2 xp,$1 XP/$2,$1 / $2 EP,$1 / $2 경험치,$1 / $2 PD,$1 / $2 exp,$1 / $2 ОП,$1/$2 EXP
Pilot_Unknown,Unknown Skill,Unknown Skill,Compétence inconnue,Unbekannte Fähigkeit,익히지 않음,Nieznana zdolność,Hab. Desconhecida,Неизвестное умение,Habilidad desconocida
Pilot_UnknownText,Gain experience to unlock this skill.,Gain experience to unlock this skill.,Gagnez de l'expérience pour débloquer cette compétence.,"Sammle Erfahrung, um diese Fähigkeit freizuschalten.",경험치를 얻어 스킬을 얻을 수 있습니다,"Zdobywaj doświadczenie, aby odblokować tę zdolność.",Ganhe experiência para desbloqueá-la.,"Заработайте больше опыта, чтобы освоить это умение.",Consigue experiencia para desbloquear esta habilidad.
Pilot_Skills,Skills,Skills,Compétences,Fähigkeiten,스킬,Zdolności,Habilidades,Умения,Habilidades
Pilot_Experience,Experience,Experience,Expérience,Erfahrung,경험,Doświadczenie,Experiência,Опыт,Experiencia
Pilot_History,History,History,Histoire,Hintergrund,이력,Historia,Histórico,История,Historia
Pilot_History_Timelines,Previous Timelines: $1,Previous Timelines: $1,Temporalités préalables : $1,Bisherige Zeitachsen: $1,경험한 시간선: $1,Rozegrane linie czasu: $1,Linhas Temporais Anteriores: $1,Временных ветвей: $1,Líneas temporales anteriores: $1
Pilot_History_Final,Final Battles: $1,Final Battles: $1,Batailles finales : $1,Endkämpfe: $1,경험한 최종 전투: $1,Finałowe bitwy: $1,Batalhas Finais: $1,Финальных битв: $1,Batallas finales: $1
Pilot_HealthName,Health Bonus,Health Bonus,Bonus de santé,Gesundheitsbonus,체력 보너스,Premia do zdrowia,Bônus de Vida,Бонус к здоровью,Bonificación de salud
Pilot_HealthShort,+2 Mech HP,+2 Mech HP,+2 PV pour le Mecha,+2 Mech-GP,+2 메크 HP,Zdrowie +2,+2 PV de Meka,+2 ОЗ,+2 PS a mech
Pilot_HealthDesc,Piloted Mech health is increased by 2.,Piloted Mech health is increased by 2.,La santé du Mecha piloté est augmentée de 2 PV.,Gesundheit des gesteuerten Mechs wird um 2 erhöht.,조종하는 메크의 HP가 2 늘어납니다.,Zdrowie mecha z pilotem wzrasta o 2 pkt.,A vida do Meka pilotado aumenta em 2.,Здоровье пилотируемого меха увеличивается на 2 ОЗ.,La salud del mech pilotado aumenta en 2.
Pilot_MoveName,Move Bonus,Move Bonus,Bonus de déplacement,Bewegungsbonus,이동력 보너스,Premia do ruchu,Bônus de Mov.,Ускорение,Bonificación de movimiento
Pilot_MoveShort,+1 Mech Move,+1 Mech Move,+1 au déplacement,+1 Mechbewegung,+1 메크 이동력,Ruch +1,+1 Mov. de Meka,Перемещение +1,+1 MOV a mech
Pilot_MoveDesc,Piloted Mech movement is increased by 1.,Piloted Mech movement is increased by 1.,Le déplacement du Mecha piloté est augmenté de 1.,Bewegung des gesteuerten Mechs wird um 1 erhöht.,조종하는 메크의 이동력이 1 늘어납니다.,Ruch mecha z pilotem wzrasta o 1 pkt.,O movimento do Meka pilotado aumenta em 1.,Дистанция перемещения пилотируемого меха увеличивается на 1.,El movimiento del mech pilotado aumenta en 1.
Pilot_GridName,Grid Defense Bonus,Grid Defense Bonus,Bonus de défense Réseau,Netzabwehrbonus,방어율 보너스,Premia do Obrony Sieci,Bônus de Defesa de Rede,Бонус к защите энергосети,Bonificación a la defensa de red
Pilot_GridShort,+3 Grid DEF,+3 Grid DEF,+3 en défense Réseau,+3 Netz-ABW,+3 방어율,Obr. Sieci +3,+3 DEF de Rede,Защита э/с +3,+3 DEF a red
Pilot_GridDesc,Grid Defense increased by 3. This affects the chance of resisting Building Damage in combat.,Grid Defense increased by 3. This affects the chance of resisting Building Damage in combat.,La défense Réseau est augmentée de 3. Cela affecte les chances de résister aux dégâts infligés aux bâtiments en combat.,"Netzabwehr um 3 erhöht. Beeinflusst die Wahrscheinlichkeit, Gebäudeschaden im Kampf zu widerstehen.",방어율이 3 늘어납니다. 전투에서 빌딩이 피해를 견딜 확률을 늘립니다.,Obrona Sieci wzrasta o 3. Współczynnik ten odpowiada szansie budynku na uniknięcie uszkodzeń podczas walki.,Aumenta a Defesa de Rede em 3. Isso afeta a chance de resistir Dano à Estrutura em combate.,"Защита энергосети увеличивается на 3. Это повышает вероятность, что здание не получит урона в бою.",La defensa de red aumenta en 3. Esto afecta a la probabilidad de resistir daño a edificios en combate.
Pilot_ReactorName,Reactor Bonus,Reactor Bonus,Bonus de réacteur,Reaktorbonus,반응로 보너스,Premia do reaktora,Bônus de Reator,Бонус к реактору,Bonificación al reactor
Pilot_ReactorShort,+1 Mech Reactor,+1 Mech Reactor,+1 au réacteur,+1 Mechreaktor,+1 메크 반응로,Reaktor +1,+1 Reator do Meka,Реактор меха: +1,+1 reactor a mech
Pilot_ReactorDesc,Piloted Mech reactor increased by 1.,Piloted Mech reactor increased by 1.,La puissance du réacteur du Mecha piloté est augmentée de 1.,Reaktor von gesteuertem Mech wird um 1 erhöht.,조종하는 메크에 반응로가 하나 추가됩니다.,Liczba reaktorów mecha z pilotem wzrasta o 1.,Reator do Meka pilotado aumenta em 1.,Энергия реактора пилотируемого меха увеличивается на 1 ед.,El reactor del mech pilotado aumenta en 1.
Pilot_XpString,$1 / $2 xp,$1 / $2 xp,$1 XP/$2,$1 / $2 EP,$1 / $2 경험치,$1 / $2 PD,$1 / $2 exp,$1 / $2 ОП,$1/$2 EXP
Pilot_XpMax,Max Level,Max Level,Niveau max,Max. Stufe,최대 레벨,Maks. poziom,Nível Máx.,Максимальный уровень,Nivel máximo
Pilot_XpAI,"Mechs can pilot themselves, but it's better to have a specialized Pilot.","Mechs can pilot themselves, but it's better to have a specialized Pilot.","Les Mechas peuvent se piloter eux-mêmes, mais mieux vaut avoir un pilote spécialisé.","Mechs können eigenständig steuern, aber es ist besser, wenn ein spezialisierter Pilot an Bord ist.",메크는 자동조종이 가능하지만 조종사가 있는 것이 좋습니다.,"Mechy mogą korzystać z pilota S.I., ale zawsze lepiej przydzielić im specjalistę.","Os Mekas podem agir de forma autônoma, mas é melhor quando possuem um Piloto.","Мехи могут действовать автономно, но всегда лучше иметь специализированного пилота.","Los mechs pueden pilotarse solos, pero es mejor disponer de un piloto especializado."
Gamepad_SelectUnit,Select Unit,Select Unit,Sélectionner unité,Einheit auswählen,유닛 선택,Wybierz jednostkę,Selecionar Unidade,Выбрать юнит,Seleccionar unidad
Gamepad_SwapUnit,Swap Unit,Swap Unit,Échanger unité,Einheit wechseln,유닛 교체,Wymień jednostkę,Trocar Unidade,Сменить юнит,Cambiar unidad
Gamepad_PlaceUnit,Place Unit,Place Unit,Placer unité,Einheit platzieren,유닛 배치,Rozmieść jednostkę,Pôr Unidade,Поставить юнит,Colocar unidad
Gamepad_MoveUnit,Move Unit,Move Unit,Déplacer unité,Einheit bewegen,유닛 이동,Przemieść jednostkę,Mover Unidade,Переместить юнит,Mover unidad
Gamepad_FireWeapon,Fire Weapon,Fire Weapon,Utiliser arme,Waffe abfeuern,발사,Użyj broni,Usar Arma,Использовать оружие,Disparar arma
Gamepad_Repair,Repair Mech,Repair Mech,Réparer Mecha,Mech reparieren,메크 수리,Napraw mecha,Reparar Meka,Ремонтировать мех,Reparar mech
Gamepad_Slice,Slice and Dice,Slice and Dice,Découper,Zerhäckseln,슬래시 공격,Siekaj i bij,Fatiar e Picar,Бей-кромсай,Sajarraja
Gamepad_Cancel_Shot,Cancel Shot,Cancel Shot,Annuler tir,Schuss abbrechen,공격 취소,Anuluj użycie broni,Cancelar Tiro,Отменить выстрел,Cancelar disparo
State_Tutorial,SIMULATION STARTED,SIMULATION STARTED,SIMULATION LANCÉE,SIMULATION GESTARTET,시뮬레이션 시작,POCZĄTEK SYMULACJI,SIMULAÇÃO INICIADA,ЗАПУСК СИМУЛЯТОРА,SIMULACIÓN INICIADA
State_Gameover,GAME OVER,GAME OVER,PARTIE TERMINÉE,SPIELENDE,GAME OVER,KONIEC GRY,FIM DE JOGO,КОНЕЦ ИГРЫ,FIN DE LA PARTIDA
State_Player,PLAYER TURN,PLAYER TURN,TOUR DU JOUEUR,SPIELERRUNDE,플레이어의 턴,TURA GRACZA,TURNO DO JOGADOR,ХОД ИГРОКА,TURNO DEL JUGADOR
State_Enemy,ENEMY TURN,ENEMY TURN,TOUR DE L'ENNEMI,GEGNERRUNDE,적의 턴,TURA WROGA,TURNO INIMIGO,ХОД ПРОТИВНИКА,TURNO ENEMIGO
State_Start,MISSION START,MISSION START,DÉBUT DE LA MISSION,MISSIONSSTART,임무 시작,POCZĄTEK MISJI,INÍCIO DA MISSÃO,НАЧАЛО ЗАДАНИЯ,MISIÓN INICIADA
State_Complete,MISSION COMPLETE,MISSION COMPLETE,MISSION TERMINÉE,MISSION ABGESCHLOSSEN,임무 완료,MISJA WYKONANA,MISSÃO CONCLUÍDA,ЗАДАНИЕ ВЫПОЛНЕНО,MISIÓN SUPERADA
State_Disabled,MECHS DISABLED,MECHS DISABLED,MECHAS HORS DE COMBAT,MECHS KAMPFUNFÄHIG,메크 무력화됨,MECHY WYŁĄCZONE,MEKAS INCAPACITADOS,МЕХИ ВЫВЕДЕНЫ ИЗ СТРОЯ,MECHS INUTILIZADOS
State_Turns,$1 Turns Remaining,$1 Turns Remaining,$1 tours restants,$1 Runden übrig,$1 턴 남음,Pozostało tur: $1,$1 Turnos Restantes,Осталось ходов: $1,Quedan $1 turnos
State_LastTurn,Last Turn,Last Turn,Dernier tour,Letzte Runde,마지막 턴,Ostatnia tura,Último Turno,Последний ход,Último turno
Upgrade_MoveLabel,+1 Move,+1 Move,+1 en déplacement,+1 Bewegung,+1 이동력,Ruch +1,+1 Mov.,Перемещение +1,+1 MOV
Upgrade_HealthLabel,+2 Health,+2 Health,+2 en santé,+2 Gesundheit,+2 체력,Zdrowie +2,+2 Vida,Здоровье +2,+2 de salud
Upgrade_Install,INSTALL,INSTALL,INSTALLER,EINBAUEN,설치,DODAJ,INSTALAR,УСТАНОВИТЬ,INSTALAR
Upgrade_Max,MAXED,MAXED,MAX ATTEINT,MAXIMAL,최대,MAKSIMUM,MÁX.,МАКС.,AL MÁXIMO
Upgrade_Class,Mech Class: $1,Mech Class: $1,Classe du Mecha : $1,Mechklasse: $1,메크 클래스: $1,Klasa mecha: $1,Classe Meka: $1,Класс меха: $1,Clase de mech: $1
Upgrade_Test,Use the Virtual Simulator to test Mech Loadouts,Use the Virtual Simulator to test Mech Loadouts,Utilisez le simulateur virtuel pour tester l'armement de votre Mecha.,"Benutze den Virtuellen Simulator, um Konfigurationen zu testen.",가상 시뮬레이터를 사용해 메크 장비 테스트,"Włącz wirtualny symulator, by przetestować mecha",Use o Simulador Virtual para testar Composições de Meka.,"Используйте виртуальный симулятор, чтобы тестировать оснащение мехов",Emplea el simulador virtual para probar configuraciones de mechs.
Upgrade_Armory,STORAGE,STORAGE,ENTREPOSAGE,LAGER,창고,MAGAZYN,DEPÓSITO,СКЛАД,ALMACÉN
Upgrade_Armory_Pilots,PILOTS,PILOTS,PILOTES,PILOTEN,조종사,PILOCI,PILOTOS,ПИЛОТЫ,PILOTOS
Upgrade_Pilot,PILOT,PILOT,PILOTE,PILOT,조종사,PILOT,PILOTO,ПИЛОТ,PILOTO
Upgrade_Stats,STATS,STATS,STATS,STATISTIK,능력치,STATYSTYKI,ATRIBUTOS,ПАРАМЕТРЫ,CARACTERÍSTICAS
Upgrade_Reactor,REACTOR,REACTOR,RÉACTEUR,REAKTOR,반응로,REAKTOR,REATOR,РЕАКТОР,REACTOR
Upgrade_Move,Move:,Move:,Déplacement :,Bewegung:,이동력:,Ruch:,Mov.:,Перемещение:,Movimiento:
Upgrade_Health,Health:,Health:,Santé :,Gesundheit:,체력:,Zdrowie:,Vida:,Здоровье:,Salud:
Upgrade_Weapons,WEAPONS,WEAPONS,ARMES,WAFFEN,무장,BRONIE,ARMAS,ОРУЖИЕ,ARMAS
Button_Upgrade_Test,TEST MECH,TEST MECH,TESTER LE MECHA,MECH TESTEN,메크 테스트,TESTUJ MECHA,TESTAR MEKA,ИСПЫТАТЬ МЕХ,PROBAR MECH
Button_Upgrade_Undo,UNDO,UNDO,ANNULER,RÜCKGÄNGIG,실행취소,COFNIJ,DESF.,ОТМЕНИТЬ,DESHACER
Wrong_Cost,Costs one additional \n  power to use,Costs one additional \n  power to use,L'utilisation coûte \n de puissance en plus,Kostet 1 zusätzliche\nEnergie.,추가\n 파워 필요,Kosztuje dodatkowo \n 1 pkt. mocy.,Custa 1 de energia\nextra.,Использование стоит\nна 1 больше энергии,Cuesta uno más\nde energía.
Wrong_Class,Wrong Class,Wrong Class,Mauvaise classe,Falsche Klasse,다른 클래스,Niewłaściwa klasa,Classe Errada,Несовпадение класса,Clase incorrecta
Upgrade_Page,Page $1 of $2,Page $1 of $2,Page $1 sur $2,Seite $1 von $2,페이지 $1/$2,Strona $1 z $2,Página $1 de $2,Стр. $1 из $2,Página $1 de $2
Upgrade_New,NEW!,NEW!,NOUVEAU !,NEU!,신규!,NOWOŚĆ!,NOVO!,НОВОЕ!,¡NOVEDAD!
Victory_RegionLost,Region Lost,Region Lost,Région perdue,Region verloren,지역 손실,Region stracony,Região Perdida,Регион потерян,Región perdida
Victory_FailedRewards,No rewards for a failed mission.,No rewards for a failed mission.,Vous ne recevez pas de récompense lorsque vous échouez.,Keine Belohnungen für fehlgeschlagene Mission.,실패한 임무에는 보상이 주어지지 않습니다.,Brak nagród za niewykonaną misję.,Não há recompensas em missões malsucedidas.,Провал задания не вознаграждается.,No hay recompensas al no superar una misión.
Victory_Simulation,Simulation Complete,Simulation Complete,Simulation terminée,Simulation abgeschlossen,시뮬레이션 완료,Symulacja zakończona,Simulação Concluída,Симуляция завершена,Simulación completada
Victory_SimulationText,"Congratulations on your first successful mission, Commander! I'm confident in your ability to save the planet after such extensive training.","Congratulations on your first successful mission, Commander! I'm confident in your ability to save the planet after such extensive training.","Félicitations, commandant, vous avez réussi votre première mission ! Je sais maintenant que vous avez la capacité de sauver notre planète.","Glückwunsch zur ersten erfolgreichen Mission, Commander! Nach diesem ausgiebigen Training sind Sie bereit, den Planeten zu retten.",첫 임무 성공을 축하합니다. 이 훈련을 통해 지구를 구할 능력을 얻을 수 있을 것이라 확신합니다.,"Gratulujemy ukończenia z powodzeniem pierwszej misji, dowódco! Wierzymy, że po tak kompleksowym szkoleniu zdołasz uratować planetę.","Parabéns na sua primeira missão bem-sucedida, Comandante! Confio na sua capacidade de salvar o planeta após tanto treinamento.","Примите поздравления с первой успешной операцией, командир! После такой тщательной подготовки вам наверняка удастся спасти планету.","¡Enhorabuena por superar tu primera misión, comandante! Confío en que serás capaz de salvar el planeta tras un entrenamiento tan exhaustivo."
Objective_Title,Bonus Objectives,Bonus Objectives,Objectifs bonus,Bonusziele,추가 목표,Zadania dodatkowe,Objetivos Bônus,Дополнительные задачи,Objetivos de bonificación
